transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,efxFeesFormatted,wbnbFeesFormatted
0x3bdbbe00e910e59192f1103c7f8b260b8e998603a5d227bb74b5e46502a26e6a,0x10ED43C718714eb63d5aA57B78B54704E256024E,67500000000000010000,45900000000000000000,8100000000000000000,13500000000000002000,EFX,WBNB,27000000000000000000000,2188889744559415023,67.50000000000001,67.50000000000001,
0xe0565948b795989acdcfc6bdcfe244bb4f3f19b9bc7b21d5b365f8e6d183c125,0x10ED43C718714eb63d5aA57B78B54704E256024E,75000000000000000000,51000000000000000000,8999999999999999000,15000000000000000000,EFX,WBNB,30000000000000000000000,2382246320580038353,75,75,
0xdebe0a60463a170f93bddaa1695084a9b624793e76c65057a6f06c2edaba26be,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,782692850205969329,25,25,
0xbf62fbd0d163c2a1099647ce29e4947d3d4118786610fa1b24d1066b74189119,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,777103462553828147,25,25,
0xbee375323d5b0268373e639d77b204d1f057ba723ae10cfe26b204515a76d45b,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,42499999999999990000,7499999999999999000,12500000000000000000,EFX,WBNB,25000000000000000000000,1918707377597178199,62.5,62.5,
0x396903f788f28b70f8b0c0a3f254e87ae6241093ff6c887c5ab3f9a9afe75f9d,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,84999999999999980000,14999999999999998000,25000000000000000000,EFX,WBNB,50000000000000000000000,3737372064120245448,125,125,
0xbb59901e9af53f0158a7190b5316fb74ca6c2bc1390dde69fd5feabdad4f0622,0x10ED43C718714eb63d5aA57B78B54704E256024E,2203399595279498800,1498311724790059000,264407951433539800,440679919055899700,EFX,WBNB,881359838111799501337,64712724275680479,2.2033995952794988,2.2033995952794988,
0x5b56216e95cb4147955b97f7f164d55d87e4610d047b9b8ad2d434e8821ab51b,0x10ED43C718714eb63d5aA57B78B54704E256024E,4100000000000000,2788000000000000,491999999999999.94,820000000000000,WBNB,EFX,1640000000000000000,22060679168879978745776,0.0041,,0.0041
0x3a88b696763794a200d8e095398fed5f598adafdf0a09bb6eaea00b5611c8c59,0x10ED43C718714eb63d5aA57B78B54704E256024E,90743515325025.66,61705590421017.445,10889221839003.078,18148703065005.133,WBNB,EFX,36297406130010263,484418661502608413141,0.090743515325024866,,0.090743515325024866
0x657b4ee0e39006640623be4601c6d9c586dea8f93af7463f2939e4c3f164c886,0x10ED43C718714eb63d5aA57B78B54704E256024E,9090892336837945000,6181806789049802000,1090907080420553300,1818178467367589000,EFX,WBNB,3636356934735177787440,270812517288938427,9.090892336837945,9.090892336837945,
0xff6316adf0d9133cf5ea8636aefb6fcde4dde09a5f7e4bd77d41beda9eb84ce8,0x10ED43C718714eb63d5aA57B78B54704E256024E,9151390687925680000,6222945667789463000,1098166882551081500,1830278137585136000,EFX,WBNB,3660556275170271864001,271919522655885924,9.15139068792568,9.15139068792568,
0x63348719acaea922e4196c7c1e123cecf7c8b98e3c7f1adc59d5b8c468475b73,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000000000000,1700000000000000000,300000000000000000,500000000000000000,EFX,WBNB,1000000000000000000000,74162625163739088,2.5,2.5,
0x5bfcfe825c743d707c5e298107be0371a4ac5774c91fbf15421269d1bf094a19,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1472458172702312941,50,50,
0x1aaffe58d096756427ef327c22abebdd9ee509844e969249a92632a855a00fb3,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,8500000000000000000,1499999999999999700,2500000000000000000,EFX,WBNB,5000000000000000000000,364924892853377773,12.5,12.5,
0x6923c50439396589c3dad12cf4ce939bc9dc5d02d1be35c1f83236ab606789a8,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,726072880365432195,25,25,
0x866b7e4711501b2965155affee6f5f07ef89b12a32f92746348ab6a679be7657,0x10ED43C718714eb63d5aA57B78B54704E256024E,25909068350317298000,17618166478215760000,3109088202038075400,5181813670063459000,EFX,WBNB,10363627340126919569907,747205276409013959,25.909068350317298,25.909068350317298,
0x9f6bd60484be5a5abcd45f0cc58d5a6e68245938a6b640c73d4c2ed782f995c2,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1427027687747110477,50,50,
0xb57291b0dd518dd96ff8d2cf522c2bc9c9130d885158599e08d2ca009c625d90,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000,17000000000000,2999999999999.9995,5000000000000,WBNB,EFX,10000000000000000,140405184341923759904,0.000025,,0.000025
0x44573af5052441a8c1cd32dbb7457f3ce4799bcfc03ef7ea3e4f9bebeb24bb9a,0x10ED43C718714eb63d5aA57B78B54704E256024E,56693050523553360000,38551274356016280000,6803166062826402000,11338610104710670000,EFX,WBNB,22677220209421340244573,1594801253446896859,56.69305052355336,56.69305052355336,
0x41de4763299b8d9fceacaf17ac24f0e9518a15fe5f1cfa7b4da60fc993908f73,0x10ED43C718714eb63d5aA57B78B54704E256024E,526549744457875.9,358053826231355.56,63185969334945.09,105309948891575.17,WBNB,EFX,210619897783150342,3000000000000000000000,0.052654974445787489,,0.052654974445787489
0xa7b512795c7dd8e88ccf14b46321c162e8b4ce422cdec83fc7e370711948c3be,0x10ED43C718714eb63d5aA57B78B54704E256024E,31757716975236375000,21595247543160734000,3810926037028364300,6351543395047274000,EFX,WBNB,12703086790094550348559,884486614462623595,31.757716975236375,31.757716975236375,
0x5cc4cdaeb35ae6698c2881dd1a2f97ef9e4b5fa896bf7d6647d5fc50464622b6,0x10ED43C718714eb63d5aA57B78B54704E256024E,3376471129507456,2296000368065070,405176535540894.7,675294225901491.2,WBNB,EFX,1350588451802982395,19257449763235557779396,0.003376471129507456,,0.003376471129507456
0x7fe46ecefc1d8c2e16fd66307cabc31025d05718ad1515a02cee5dfe68edc1f0,0x10ED43C718714eb63d5aA57B78B54704E256024E,3376000488251523.5,2295680332011035.5,405120058590182.75,675200097650304.6,WBNB,EFX,1350400195300609301,19005253697090579690275,0.337600048825152285,,0.337600048825152285
0x18dde87620cbaf1c220131ebfa1bffe52170040a3aab5e05c363ea6ca84821f8,0x10ED43C718714eb63d5aA57B78B54704E256024E,2700924845488855,1836628894932421,324110981458662.56,540184969097770.94,WBNB,EFX,1080369938195541883,15028475157380087434902,0.002700924845488855,,0.002700924845488855
0x50a404af1b5e08c9c5fc8d54bf620e037e2ff610385ada17dd459df133ffc478,0x000000000005097D5e39c113a3c7Ab508fe5eaD4,12900000000000000,8772000000000000,1547999999999999.8,2580000000000000,WBNB,EFX,5160000000000000000,69693306338639043924590,0.0129,,0.0129
0x9e48b5154e6989dc0eaa5b834005dac0ff888c31e552bbc8980c9f1bb82212ad,0x10ED43C718714eb63d5aA57B78B54704E256024E,7980398241963286,5426670804535034,957647789035594.2,1596079648392657.2,WBNB,EFX,3192159296785314429,41461474430039478975566,0.007980398241963286,,0.007980398241963286
0x597835bbabc691f904f3742730460f642430c26b92943203bd4058b03a7da94f,0x000000000005097D5e39c113a3c7Ab508fe5eaD4,174233265846597600000,118478620775686370000,20907991901591710000,34846653169319522000,EFX,WBNB,69693306338639043924590,5286804069765571806,174.2332658465976,174.2332658465976,
0x60612bbb6aeee4dc8d202428ae9983c1b4661d428e52292ca4bb5c9c5f9d8162,0x10ED43C718714eb63d5aA57B78B54704E256024E,233422550719795.12,158727334489460.7,28010706086375.41,46684510143959.02,WBNB,EFX,93369020287918042,1254711417763992105848,0.233422550719794812,,0.233422550719794812
0x6e5c6a438933a5039cd6db70c59eb052954f9340dbdd32e7dab449896d0dd8ca,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,84999999999999980000,14999999999999998000,25000000000000000000,EFX,WBNB,50000000000000000000000,3640310471347223259,125,125,
0xa56fa1ebb5ad338150cd535cb4c829a2edafffbfc0d17a755027a24a6342f564,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,84999999999999980000,14999999999999998000,25000000000000000000,EFX,WBNB,50000000000000000000000,3517491839530469991,125,125,
0xf14c30645b15ffbb11f8c44d3f5f910e31876ab63f9c5dcc3808fc46b70acaca,0x10ED43C718714eb63d5aA57B78B54704E256024E,1743608836861406,1185654009065756,209233060423368.72,348721767372281.25,WBNB,EFX,697443534744562374,10000000000000000000000,0.001743608836861406,,0.001743608836861406
0xc64cff24454eca20fd2ad40d31845bdbdbdfbe38204836e00b0219cd9ce69e4a,0x10ED43C718714eb63d5aA57B78B54704E256024E,1931688689036072,1313548308544529,231802642684328.62,386337737807214.44,WBNB,EFX,772675475614428748,11000000000000000000000,0.001931688689036072,,0.001931688689036072
0xb9436a8f4906a84974554377fcfb85a34c4b02b36f7504fd8c3bd6cc582c1bd2,0x10ED43C718714eb63d5aA57B78B54704E256024E,1035164263172923.5,703911698957588,124219711580750.81,207032852634584.72,WBNB,EFX,414065705269169398,5861000000000000000000,0.103516426317292285,,0.103516426317292285
0x71006b35775010c3cce7bea381ae60dc968df76c03fa6bcd32983c9ae466ca87,0x10ED43C718714eb63d5aA57B78B54704E256024E,167811854219255680000,114112060869093830000,20137422506310676000,33562370843851133000,EFX,WBNB,67124741687702265711705,4622466498963594611,167.81185421925568,167.81185421925568,
0x307b608bec66047750a6af48ae9977df3299639f338f1e4ac337a50fa418b8b1,0x10ED43C718714eb63d5aA57B78B54704E256024E,1697186640814169,1154086915753634.8,203662396897700.25,339437328162833.8,WBNB,EFX,678874656325667644,10000000000000000000000,0.001697186640814169,,0.001697186640814169
0x0c7b8df0946a902824b3ec7c8db212896fdf020df813379b5bf65ce782ac47d0,0x10ED43C718714eb63d5aA57B78B54704E256024E,103653686075098700000,70484506531067110000,12438442329011841000,20730737215019737000,EFX,WBNB,41461474430039478975566,2771716505802437653,103.6536860750987,103.6536860750987,
0x76c43b5312f2904f5bd0d48298700569639a97f15ada702103eecbd0d0d3d86b,0x10ED43C718714eb63d5aA57B78B54704E256024E,3215545146773573600,2186570699806029800,385865417612828800,643109029354714800,EFX,WBNB,1286218058709429513920,84772575901158518,3.2155451467735736,3.2155451467735736,
0xb770ca4cf860c46587ec1adbee7dde53b72e2cc0ce67c8c21a24cfbbcf5f4230,0x10ED43C718714eb63d5aA57B78B54704E256024E,66878416041042200,45477322907908690,8025409924925063,13375683208208440,EFX,WBNB,26751366416416878026,1762376685083505,0.0668784160410422,0.0668784160410422,
0x14111e002755f15a45f78fc31a43c72353082f3175b499b42df33b68f4a7393d,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,84999999999999980000,14999999999999998000,25000000000000000000,EFX,WBNB,50000000000000000000000,3240682136341597348,125,125,
0x57e47f2b485282de2083f0c727b9a1230ccb575ba47a0dc4752095f1c4402a8a,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,84999999999999980000,14999999999999998000,25000000000000000000,EFX,WBNB,50000000000000000000000,3137384482889472851,125,125,
0x32832c422a7ac88822ff500d01c343df00a6c275e057712f2e4f2e3c688e94ef,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000,8500000000000,1499999999999.9998,2500000000000,WBNB,EFX,5000000000000000,80569896909747441817,0.0000125,,0.0000125
0x2aa2e06c410b06e6e532ecec8a3d032613cb502d211a16cff32bd7722602ac3a,0x10ED43C718714eb63d5aA57B78B54704E256024E,776983824203021.9,528349000458054.9,93238058904362.62,155396764840604.38,WBNB,EFX,310793529681208765,5000000000000000000000,0.077698382420302089,,0.077698382420302089
0x0f2a2bfddc9efe57cac85a47e21b4b1e1f0516c0ba6850aeed6f3bf1c69e656e,0x10ED43C718714eb63d5aA57B78B54704E256024E,349519790585786.75,237673457598334.97,41942374870294.41,69903958117157.35,WBNB,EFX,139807916234314697,2244000000000000000000,0.349519790585785875,,0.349519790585785875
0xeb3dab7644fa94a80667f668f471e843cc8a0a1a47e6fc8d4d84bb4f06a6a370,0x10ED43C718714eb63d5aA57B78B54704E256024E,827511681081078.4,562707943135133.25,99301401729729.4,165502336216215.7,WBNB,EFX,331004672432431390,5300000000000000000000,0.082751168108107784,,0.082751168108107784
0x76a2bce62f51b9f2c14514a30cedd682b11f208b2ab9f61fc42c48b2cbc6aef8,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000000000,169999999999999970000,29999999999999996000,50000000000000000000,EFX,WBNB,100000000000000000000000,6031964184053991901,250,250,
0x3a4740260acee206711c7c7613c5f4480365e212b926190024daeebd27985ba2,0x10ED43C718714eb63d5aA57B78B54704E256024E,2955359858019327.5,2009644703453142.5,354643182962319.25,591071971603865.5,WBNB,EFX,1182143943207730910,20000000000000000000000,0.295535985801932685,,0.295535985801932685
0x31de7fadabb37d4a31f8af9e59c2fbc7f4f27f71782de9a26401e2c44e30f8c6,0x10ED43C718714eb63d5aA57B78B54704E256024E,2992571346898088.5,2034948515890700,359108561627770.56,598514269379617.6,WBNB,EFX,1197028538759235245,20000000000000000000000,0.299257134689808785,,0.299257134689808785
0x6d3ad4df67d3258a0ad1ab644d3a0ba34af57b4a9363b927b1be8ccaae1626ef,0x10ED43C718714eb63d5aA57B78B54704E256024E,757064982016522.1,514804187771235,90847797841982.64,151412996403304.4,WBNB,EFX,302825992806608802,5020000000000000000000,0.075706498201652181,,0.075706498201652181
0x1501158c0b7e66c13c5a3277cd6dbfe120cbec760d8c2ee53f1a3e73d58376b6,0x10ED43C718714eb63d5aA57B78B54704E256024E,3040120453923196,2067281908667773.2,364814454470783.5,608024090784639.2,WBNB,EFX,1216048181569278546,20000000000000000000000,0.003040120453923196,,0.003040120453923196
0x395585df688923c2fa4f13112e004e25a6205b232be2832159d314c1b854bc5c,0x10ED43C718714eb63d5aA57B78B54704E256024E,1534580603787101.5,1043514810575228.9,184149672454452.16,306916120757420.3,WBNB,EFX,613832241514840633,10000000000000000000000,0.153458060378710085,,0.153458060378710085
0x937da8dced6ad9b6e135ff17640ca23d134cb38fce71bfc2a41b67d5ce791b91,0x10ED43C718714eb63d5aA57B78B54704E256024E,7697477546168.232,5234284731394.397,923697305540.1879,1539495509233.6465,WBNB,EFX,3078991018467293,50000000000000000000,0.076974775461678232,,0.076974775461678232
0x0d6d51b8d4cc553f42638cc19d9125729e53d55448a03280f58d9d518c6ba431,0x10ED43C718714eb63d5aA57B78B54704E256024E,2631404547985801,1789355092630344.5,315768545758296.06,526280909597160.2,WBNB,EFX,1052561819194320358,17000000000000000000000,0.002631404547985801,,0.002631404547985801
0x165831d5f15495688f21d2654b542481134ab04903f587e24d0d2caafcb38e70,0x10ED43C718714eb63d5aA57B78B54704E256024E,7128147408494596000,4847140237776325000,855377689019351400,1425629481698919200,EFX,WBNB,2851258963397838349542,176451676410439908,7.128147408494596,7.128147408494596,
0x45262a990b84f5c7a5b5d7247be3d5aa229e4e1677f4abd3f52890d620300f76,0x10ED43C718714eb63d5aA57B78B54704E256024E,33532012250000000000,22801768330000000000,4023841469999999500,6706402450000000000,EFX,WBNB,13412804900000000000000,825774797221501083,33.53201225,33.53201225,
0xf58696d3e3f62b866f66bf4a75dc18f57d14f9cbea48b5408d20d64697f7f272,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000000000,169999999999999970000,29999999999999996000,50000000000000000000,EFX,WBNB,100000000000000000000000,5941899268515445479,250,250,
0x004958568f3152f2be8a708d5f8a870c5fed789a85e6e8e4617adf021b23b803,0x10ED43C718714eb63d5aA57B78B54704E256024E,724577976884050.8,492713024281154.44,86949357226086.08,144915595376810.16,WBNB,EFX,289831190753620313,5000000000000000000000,0.072457797688404988,,0.072457797688404988
0xda3da307f64e64a3fb2cce53d0a730cff4db946d9590b327cfdf4135b1c38e1c,0x10ED43C718714eb63d5aA57B78B54704E256024E,4394887127526367,2988523246717929,527386455303163.94,878977425505273.4,WBNB,EFX,1757954851010546571,30000000000000000000000,0.004394887127526367,,0.004394887127526367
0x5ab02edcd531acb22f490780f7f26df77383ff81d0b5ee4ac58b70285a7bc9ad,0x10ED43C718714eb63d5aA57B78B54704E256024E,888874202575905.6,604434457751615.8,106664904309108.66,177774840515181.12,WBNB,EFX,355549681030362247,6000000000000000000000,0.088887420257590486,,0.088887420257590486
0xb8439a90bd2184879f04e1ead40e8f134fe8b5814e87fc4afd390fdf70c5a2fa,0x10ED43C718714eb63d5aA57B78B54704E256024E,30000000000000000000,20400000000000000000,3599999999999999500,6000000000000000000,EFX,WBNB,12000000000000000000000,706238153337442118,30,30,
0xc00555a8eae30e5af498b3f5bd18b68dcc74433fade335306d26c09742bbee86,0x10ED43C718714eb63d5aA57B78B54704E256024E,175000000000000000000,119000000000000000000,21000000000000000000,35000000000000004000,EFX,WBNB,70000000000000000000000,4017131499021168197,175,175,
0xbf57e5d101c7ce31cabf731638252540c0a64446a47a4cd2c7c62572777865a9,0xD17309C8B6C6a22aFA9757efd9Ca5a15E159fA4a,7500000000000000,5100000000000000,899999999999999.9,1500000000000000,WBNB,EFX,3000000000000000000,52301309842378347868713,0.0075,,0.0075
0x9ba7424db3f05ad2b355864c72da2203152746506fe1b5276c63f382e064cd70,0x10ED43C718714eb63d5aA57B78B54704E256024E,14807109921693942,10068834746751880,1776853190603272.8,2961421984338788.5,WBNB,EFX,5922843968677576213,98514417269495260249305,0.014807109921693942,,0.014807109921693942
0x81c0fbd6041e90de46b73cad80a1ac2fdaa1e1107dcc3780194b1b41464aa3c3,0xD17309C8B6C6a22aFA9757efd9Ca5a15E159fA4a,130753274605945880000,88912226732043190000,15690392952713503000,26150654921189175000,EFX,WBNB,52301309842378347868713,3174469570832153415,130.75327460594588,130.75327460594588,
0x8ed537bed19ed8221d9ae556bb905835c5f1af04fc7bbb2d2067a2862b3de1b0,0x10ED43C718714eb63d5aA57B78B54704E256024E,246286043173738200000,167474509358141930000,29554325180848580000,49257208634747630000,EFX,WBNB,98514417269495260249305,5705404777922480890,246.2860431737382,246.2860431737382,
0x58d904a1231917578ada02ebead2574d3a63d97d760771332a9e69ba904b1481,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,8500000000000000000,1499999999999999700,2500000000000000000,EFX,WBNB,5000000000000000000000,280464998812300832,12.5,12.5,
0x01b2d032d16599856a264f116632b4f9cd0830e2e976d5b5c6115100e1ba302a,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,1150000000000000,782000000000000,137999999999999.98,230000000000000,WBNB,EFX,460000000000000000,8151888014235339469140,0.00115,,0.00115
0xd24f7146e26af2f1a39bed4734a37584ccdeb74b81b1593e8503bea10e17b5b2,0x10ED43C718714eb63d5aA57B78B54704E256024E,8718694749440208,5928712429619341,1046243369932824.8,1743738949888041.5,WBNB,EFX,3487477899776082960,60513448478101373105296,0.008718694749440208,,0.008718694749440208
0xffc9761ce9c3768b07faafcd014f78e31337aaaeb8299f9e8725bfb830bffe07,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,20379720035588350000,13858209624200075000,2445566404270601700,4075944007117670000,EFX,WBNB,8151888014235339469140,475060837354928144,20.37972003558835,20.37972003558835,
0xbaf327c391b5796cae591a6afa4f877cf4630c68f0a6a3d703dc522b583fd73e,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,579501808175027543,25,25,
0x9e09904e2dd21c05d3ba49c6e9dbd557610b60e9f1ad6099ef685bb023304ccf,0x10ED43C718714eb63d5aA57B78B54704E256024E,13660446544265562000,9289103650100582000,1639253585311867400,2732089308853112300,EFX,WBNB,5464178617706224904573,315142898232933842,13.660446544265562,13.660446544265562,
0x11ba707218353a4846de7853e6ebd9dec7a27637124957040440e776002e0caf,0x10ED43C718714eb63d5aA57B78B54704E256024E,15000000000000000000,10200000000000000000,1799999999999999700,3000000000000000000,EFX,WBNB,6000000000000000000000,344827709449960881,15,15,
0x0ed35c5ed686f3652b7bea7b25da19c6342d659e2ae80b1ea813fac56ccfed9c,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1140309408467673967,50,50,
0xc8abfb2b098cd1ce0235c665466d9c7f5a47f68d341b63021aaabd48b15102ef,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,84999999999999980000,14999999999999998000,25000000000000000000,EFX,WBNB,50000000000000000000000,2790807164359243096,125,125,
0xb41d7670bd7992d8fe2703330d3b409bceaf5c6d6ef5dfc290ceb8ad7e098aee,0x10ED43C718714eb63d5aA57B78B54704E256024E,125275000000000000000,85186999999999980000,15032999999999998000,25055000000000000000,EFX,WBNB,50110000000000000000000,2714011795997079988,125.275,125.275,
0x520e06c61547fb8f60d14b290b080ad6fae39eb65d43fe7a8249377c21ef9b2e,0x10ED43C718714eb63d5aA57B78B54704E256024E,1344587784337261.2,914319693349337.6,161350534120471.34,268917556867452.25,WBNB,EFX,537835113734904509,10000000000000000000000,0.134458778433726082,,0.134458778433726082
0x1af5c6274aa95ebcb14e355632af212395470d2c7fdfbaa654fa08f25e924d29,0x10ED43C718714eb63d5aA57B78B54704E256024E,1352620291825075.5,919781798441051.2,162314435019009.03,270524058365015.06,WBNB,EFX,541048116730030116,10000000000000000000000,0.135262029182507485,,0.135262029182507485
0x33940b6b6d4df71b5298606d9735148d770625bf61d9f1fcaa8a03d5f0d403b3,0x10ED43C718714eb63d5aA57B78B54704E256024E,1360724963329250.8,925292975063890.5,163286995599510.06,272144992665850.16,WBNB,EFX,544289985331700297,10000000000000000000000,0.136072496332924988,,0.136072496332924988
0x6ab69acdf1438ec4c754d266f3af6b93352af778a195de9f9af335cb7e1a2333,0x10ED43C718714eb63d5aA57B78B54704E256024E,683425802679479.6,464729545822046.1,82011096321537.55,136685160535895.92,WBNB,EFX,273370321071791853,5000000000000000000000,0.068342580267947886,,0.068342580267947886
0xc6b312e7aa5556abd1dd192276febb3eb99f0b41dfad678f9e730e9066c89caf,0x10ED43C718714eb63d5aA57B78B54704E256024E,2754316892035195.5,1872935486583932.8,330518027044223.4,550863378407039.06,WBNB,EFX,1101726756814078125,20000000000000000000000,0.275431689203519485,,0.275431689203519485
0x9c123fc59b518a2ac1c2a75a4361eee21cb7cb5a0aa1f4ef110348f997ebd302,0x10ED43C718714eb63d5aA57B78B54704E256024E,1389672211135756.8,944977103572314.5,166760665336290.78,277934442227151.34,WBNB,EFX,555868884454302640,10000000000000000000000,0.138967221113575588,,0.138967221113575588
0x6e4c8d173c82a295ad78314dcbcd99d1a43fb58fdff347caae682b0cb472aa74,0x10ED43C718714eb63d5aA57B78B54704E256024E,453877208919497.44,308636502065258.25,54465265070339.69,90775441783899.48,WBNB,EFX,181550883567798963,3253000000000000000000,0.453877208919496844,,0.453877208919496844
0x5f7e77e3faf00f5734f1e146ace024e7498491d8c47fec14909f75c005d1630e,0x61e36Fc4340823a0236e287f95eb4542C0E73A81,2328737273500000,1583541345980000,279448472819999.97,465747454700000,WBNB,EFX,931494909400000000,16590191035163546766694,0.0023287372735,,0.0023287372735
0xdbbc6f7564fb2fb65257c9020bfceaa3b7c3117e4afc658020e6644ceffd6ddc,0x61e36Fc4340823a0236e287f95eb4542C0E73A81,41475477587908870000,28203324759778025000,4977057310549064000,8295095517581773000,EFX,WBNB,16590191035163546766694,926866557034816007,41.47547758790887,41.47547758790887,
0x487bbfd73d9360841c869b784d2e212599d973fb787a9425c3ae3fa3b154679d,0x10ED43C718714eb63d5aA57B78B54704E256024E,12920000000000000,8785600000000000,1550399999999999.8,2584000000000000,WBNB,EFX,5168000000000000000,89986177191066426847963,0.01292,,0.01292
0x42bcb7be491ea778cc3394e9b29daf095fea31665d942d89795c8e11cb95ec2e,0x10ED43C718714eb63d5aA57B78B54704E256024E,4469960206960799.5,3039572940733343.5,536395224835295.9,893992041392159.9,WBNB,EFX,1787984082784319843,30000000000000000000000,0.446996020696079885,,0.446996020696079885
0xedd73fe23cedcdd54e3a3586ec1949274cf9856b143ae4c9ec4b37ae6a7d8373,0x10ED43C718714eb63d5aA57B78B54704E256024E,3027138812069309,2058454392207129.8,363256657448317,605427762413861.8,WBNB,EFX,1210855524827723425,20000000000000000000000,0.003027138812069309,,0.003027138812069309
0x17d198a89add2542be36e1793af2e967fa54f9879512a695e2eb0a2eac562b41,0x10ED43C718714eb63d5aA57B78B54704E256024E,3374419423485483.5,2294605207970128.5,404930330818258,674883884697096.8,WBNB,EFX,1349767769394193405,22000000000000000000000,0.337441942348548285,,0.337441942348548285
0x58e5aa8ceae5d5c85afe872e6e7947d04a94d86acc804bfc856918d01d068087,0x10ED43C718714eb63d5aA57B78B54704E256024E,886284754552593.5,602673633095763.5,106354170546311.2,177256950910518.7,WBNB,EFX,354513901821037403,5727517505527760853611,0.088628475455259285,,0.088628475455259285
0xb01526cd998ca4c429b1c7561f6cf00d6403d7ea22cce68b3045895262553a70,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,2437500000000000,1657500000000000,292500000000000,487500000000000,WBNB,EFX,975000000000000000,15644849400612704979196,0.0024375,,0.0024375
0x723a1d68a8bb537b9a42729f9551c4d667c3edb495675479dc966f7fdde6986b,0x10ED43C718714eb63d5aA57B78B54704E256024E,7835000000000000,5327800000000000,940199999999999.9,1567000000000000,WBNB,EFX,3134000000000000000,49246987311244505035373,0.007835,,0.007835
0xf0c22f17e295bfcceae7c713f24324b88693db11688ec70d1a9adb2b6f4f7050,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,39112123501531770000,26596243981041600000,4693454820183811000,7822424700306353000,EFX,WBNB,15644849400612704979196,1001477517783664032,39.11212350153177,39.11212350153177,
0x6d61dcb861bc59507f6a8f5a396fc5211a05ba900a62bea7722c4d147e8cedb1,0x10ED43C718714eb63d5aA57B78B54704E256024E,8082911255777313000,5496379653928572000,969949350693277400,1616582251155462700,EFX,WBNB,3233164502310925035373,205701478118695772,8.082911255777313,8.082911255777313,
0x27794bd89883fa912275dabeada2f97bebf6a3a002463403163469db47208f3a,0x10ED43C718714eb63d5aA57B78B54704E256024E,27249999999999996000,18529999999999996000,3269999999999999500,5450000000000000000,EFX,WBNB,10900000000000000000000,690328877387725135,27.249999999999996,27.249999999999996,
0x1f6dff75665e28aeba6af22e79f9af23ad9ec772d5bfed730539366b78f794cb,0xD17309C8B6C6a22aFA9757efd9Ca5a15E159fA4a,7500000000000000,5100000000000000,899999999999999.9,1500000000000000,WBNB,EFX,3000000000000000000,46587842014876375836437,0.0075,,0.0075
0x8dc7a3b685ff13b970928cc9108004f1f22e079abbb60b886afce1e0df61957c,0x10ED43C718714eb63d5aA57B78B54704E256024E,15500000000000000,10540000000000000,1859999999999999.8,3100000000000000,WBNB,EFX,6200000000000000000,91975848749726695288958,0.0155,,0.0155
0x823b82f348f07a31c016cbbce2867bf64e7ab95609f479188ca488405633e678,0xD17309C8B6C6a22aFA9757efd9Ca5a15E159fA4a,116469605037190940000,79199331425289830000,13976352604462911000,23293921007438190000,EFX,WBNB,46587842014876375836437,3172253476280926450,116.46960503719094,116.46960503719094,
