transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,lpFeeFormatted,efxFeesFormatted,wbnbFeesFormatted,inOutEfx,inOutWbnb,totalEfxOnlyFee,totalWbnbOnlyFee,onlyWbnb,onlyEfx
0x5df3d99c4d124c3cd40f5e85b77d402328f222e44e7530e30cb04b73cd968a68,0x10ED43C718714eb63d5aA57B78B54704E256024E,15000000000000,513792930583976337775,1800000000000,3000000000000,WBNB,EFX,6000000000000000,44115225457763922211,0,0,0,15000000000000,0,0,74995883278198667,10200000000000,6000000000000000,44115225457763922211
0xb8382e5abffe235f676aa8713567f9e95a3518077d729179065f0e0ad2d0fb2c,0x10ED43C718714eb63d5aA57B78B54704E256024E,340186875680356,513770375622279148246,40822425081642,68037375136071,WBNB,EFX,136074750272142607,1000000000000000000000,0,0,0,340186875680356,0,0,1700000000000000000,231327075462642,136074750272142607,1000000000000000000000
0xc5fe23be6943c15aa4d76607b970481d157509896254a65a0cf0183ba9a47ef3,0x10ED43C718714eb63d5aA57B78B54704E256024E,340509767852953,513770353226478056911,40861172142354,68101953570590,WBNB,EFX,136203907141181449,1000000000000000000000,0,0,0,340509767852953,0,0,1700000000000000000,231546642140008,136203907141181449,1000000000000000000000
0x41ef47564746ade46dcdfe84f29587f9d103358fd329fc02a803e7bb6a685a26,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,513776630983976337775,30000000000000,50000000000000,WBNB,EFX,100000000000000000,733589458381193643941,0,0,0,250000000000000,0,0,1247102079248029194,170000000000000,100000000000000000,733589458381193643941
0x5a9f3c763fc3479f6419253a26330af09e49f4cddad2fda13866bfc57595cbbc,0x10ED43C718714eb63d5aA57B78B54704E256024E,95684534352744966182,26759896961795499035393,11482144122329395941,19136906870548993236,EFX,WBNB,38273813741097986472833,5100755385646694743,0,0,95684534352744966182,0,0,0,65065483359866577003,8671284155599381,5100755385646694743,38273813741097986472833
0xa0a5b1076cec5d5aae21e7954aa8ec749774d596dfad456c9727c40c78713670,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,2028232804159138026371062903,15000000000000000000,25000000000000000000,EFX,WBNB,50000000000000000000000,6396171824276710859,0,0,125000000000000000000,0,0,0,85000000000000000000,10873492101270408,6396171824276710859,50000000000000000000000
0x41825bafb2c2c4a836107096afea5fbbc4af49110bf14096311b3a3b55f5af65,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,2028232804159138026371062903,15000000000000000000,25000000000000000000,EFX,WBNB,50000000000000000000000,6111896500880190063,0,0,125000000000000000000,0,0,0,85000000000000000000,10390224051496323,6111896500880190063,50000000000000000000000
0x27dba64ddf89979f82f2ed77e9ee18569e3554880f026cb2d718f668606dcdeb,0x10ED43C718714eb63d5aA57B78B54704E256024E,30030864599675,32882780708224903857035,3603703751961,6006172919935,WBNB,EFX,12012345839870229,100000000000000000000,0,0,0,30030864599675,0,0,170000000000000000,20420987927779,12012345839870229,100000000000000000000
0x7fa3cb64429e9955c32aa58c6b2855daef3ed194b5e3fc601539f560026755c8,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000,513790502983976337775,6000000000000,10000000000000,WBNB,EFX,20000000000000000,166475612033908933096,0,0,0,50000000000000,0,0,283008540457645186,34000000000000,20000000000000000,166475612033908933096
0x6dacbe145db2d4075ed7d46cac328fa0ae4f5df91e1c5ad902460eed68ce4759,0x10ED43C718714eb63d5aA57B78B54704E256024E,2527403975337702,513618670244246914706,303288477040524,505480795067540,WBNB,EFX,1010961590135081132,8383005992311019157718,0,0,0,2527403975337702,0,0,14251110186928732568,1718634703229637,1010961590135081132,8383005992311019157718
0xeea7ba2be8df5e7f1aec59377ed29c27f4ebeb0b74f303cc53e81fda803cdf85,0x10ED43C718714eb63d5aA57B78B54704E256024E,3995560766430902,32882505659070912843126,479467291971708,799112153286180,WBNB,EFX,1598224306572361052,13125676444794399922580,0,0,0,3995560766430902,0,0,22313649956150479868,2716981321173013,1598224306572361052,13125676444794399922580
0x4870e8576e0435e83ab590ca87d0e08824038012806b9d80e62790e4bed6e932,0x10ED43C718714eb63d5aA57B78B54704E256024E,1152368131454388,513714042730378661406,138284175774526,230473626290877,WBNB,EFX,460947252581755297,3757000000000000000000,0,0,0,1152368131454388,0,0,6386900000000000000,783610329388984,460947252581755297,3757000000000000000000
0xfa013e5a961dcf4212353a8f8e9653163b46bb59a9f819fa6674adf6fffb2d46,0x10ED43C718714eb63d5aA57B78B54704E256024E,5850000000000000,513388214983976337775,702000000000000,1170000000000000,WBNB,EFX,2340000000000000000,18878359677245880406474,0,0,0,5850000000000000,0,0,32093211451317996691,3978000000000000,2340000000000000000,18878359677245880406474
0xa43b3ae84569838f3fb5db75950dac69a6b8f56af3e7bb1af2dab359e4f9d29c,0x10ED43C718714eb63d5aA57B78B54704E256024E,30745074045594,32882780658687336688119,3689408885471,6149014809118,WBNB,EFX,12298029618237677,98366978614524361622,0,0,0,30745074045594,0,0,167223863644691414,20906650351004,12298029618237677,98366978614524361622
0xfcc71fa5dfd88c156edb752085812aa23b2ba3fb838358632118d391f55cc659,0x10ED43C718714eb63d5aA57B78B54704E256024E,2750000000000000000,323053970983976337775,330000000000000000,550000000000000000,EFX,WBNB,1100000000000000000000,136775358784530829,0,0,2750000000000000000,0,0,0,1870000000000000000,232518109933702,136775358784530829,1100000000000000000000
0x97932c8528fb225f57484f5b5a8f3a564a5571d0eca212450a7e3d9e283192bd,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000,513792236983976337775,3000000000000,5000000000000,WBNB,EFX,10000000000000000,80059278546921906956,0,0,0,25000000000000,0,0,136100773529767241,17000000000000,10000000000000000,80059278546921906956
0xfa1a5be9196ae74258016a2ba6dae84e98976e04fa13df3d9a8a1d479294d3c4,0x10ED43C718714eb63d5aA57B78B54704E256024E,15000000000000,513792930583976337775,1800000000000,3000000000000,WBNB,EFX,6000000000000000,48032770892187164413,0,0,0,15000000000000,0,0,81655710516718179,10200000000000,6000000000000000,48032770892187164413
0xff2fb54c34afdb44df58f99eaa63ecd6c677d764545a5780862ab4d5fdff72b2,0x10ED43C718714eb63d5aA57B78B54704E256024E,24984396329048,513792238066246955001,2998127559485,4996879265809,WBNB,EFX,9993758531619222,80000000000000000000,0,0,0,24984396329048,0,0,136000000000000000,16989389503752,9993758531619222,80000000000000000000
0x02bf614272e9512c0d2dfab7687afcb8daf1c78450cc2775b624fdb1d9297f94,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,3450000000000000,513554678983976337775,414000000000000,690000000000000,WBNB,EFX,1380000000000000000,10991395947669676100480,0,0,0,3450000000000000,0,0,18685373111038449370,2346000000000000,1380000000000000000,10991395947669676100480
0x70ef5ce18472549c7f54e95e1e13d2119abba9e61c9561ce9c1441003ce6e163,0x10ED43C718714eb63d5aA57B78B54704E256024E,7276628004096287,513289264065612219251,873195360491554,1455325600819257,WBNB,EFX,2910651201638515127,22826645859416737110387,0,0,0,7276628004096287,0,0,38805297961008453087,4948107042785475,2910651201638515127,22826645859416737110387
0x8a49a2f8a3d41d7a903b8d15955983153b7bdf7f75ed94ba824fc2860517315b,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,27478489869174190251,2028239568251080700449227080,3297418784300902830,5495697973834838050,EFX,WBNB,10991395947669676100480,1402148515064363535,0,0,27478489869174190251,0,0,0,18685373111038449370,2383652475609418,1402148515064363535,10991395947669676100480
0x97017023d3c0d440eeb294497d9b76139ea5441868e302b2cc0103b1a85bb571,0x10ED43C718714eb63d5aA57B78B54704E256024E,145547286578965,32882772696005875373456,17465674389475,29109457315793,WBNB,EFX,58218914631586371,456301843194584287341,0,0,0,145547286578965,0,0,775713133430793288,98972154873696,58218914631586371,456301843194584287341
0x82034a417c9d9cacd2d2afcec288408d92d74e15eae1eaa3984ad6132264254f,0x10ED43C718714eb63d5aA57B78B54704E256024E,400298283911860,513766206295004211117,48035794069423,80059656782372,WBNB,EFX,160119313564744275,1253980816398045488938,0,0,0,400298283911860,0,0,2131767387876677331,272202833060065,160119313564744275,1253980816398045488938
0x400eb44f3faddb622c266bce1f4a56728efbeaf49abdda3e220c8809f52f89d9,0x10ED43C718714eb63d5aA57B78B54704E256024E,721247611920838,513743945249613508392,86549713430500,144249522384167,WBNB,EFX,288499044768335540,2255751695018192455878,0,0,0,721247611920838,0,0,3834777881530927174,490448376106170,288499044768335540,2255751695018192455878
0x82051977a7680640588bce2044b87b29f9c3dbc403c7f05d593f3b64a015e755,0x10ED43C718714eb63d5aA57B78B54704E256024E,2643581513953613,32882599432351864667870,317229781674433,528716302790722,WBNB,EFX,1057432605581445574,8228184894047410201133,0,0,0,2643581513953613,0,0,13987914319880597341,1797635429488457,1057432605581445574,8228184894047410201133
0xf11bbedd222aa18f095a7c0d1a4266883a01efc3d95c2e36ddf658a1054ac146,0x10ED43C718714eb63d5aA57B78B54704E256024E,619230486039072,32882739841339160820471,74307658324688,123846097207814,WBNB,EFX,247692194415628957,1918362005196810861196,0,0,0,619230486039072,0,0,3261215408834578464,421076730506569,247692194415628957,1918362005196810861196
0x1f179ff2c34e1516164d727a0054016bb5bfe10d0d569e003dc3bcb6b7f30003,0x10ED43C718714eb63d5aA57B78B54704E256024E,363850481961207,513768734314547508420,43662057835344,72770096392241,WBNB,EFX,145540192784483013,1125615889459373645055,0,0,0,363850481961207,0,0,1913547012080935196,247418327733621,145540192784483013,1125615889459373645055
0x0e7a91100a0b1d22a531c16efb8077b033a49eaede3800860ba06900a8b38422,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000,513785300983976337775,15000000000000,25000000000000,WBNB,EFX,50000000000000000,386432400968749209624,0,0,0,125000000000000,0,0,656935081646873656,85000000000000,50000000000000000,386432400968749209624
0x4ba523439b55b2e27d00e85be1290a5d1e0b42bf72452cc7817a8c5c978ed8b1,0x10ED43C718714eb63d5aA57B78B54704E256024E,363264089690934,513768774986715374539,43591690762912,72652817938186,WBNB,EFX,145305635876373909,1122233271808164853918,0,0,0,363264089690934,0,0,1907796562073880251,247019580989835,145305635876373909,1122233271808164853918
0xbf7dd051e8a348e7583d23de9b3bf71ee927cdb715b5a70f3d4b5e9bc8b50dfa,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000,513792236983976337775,3000000000000,5000000000000,WBNB,EFX,10000000000000000,77189721646774998219,0,0,0,25000000000000,0,0,131222526799517496,17000000000000,10000000000000000,77189721646774998219
0x6de33b9e0cde68b49d14301b0d0ecdbaa35153bc1e20e11b0990af4aeba970e8,0x10ED43C718714eb63d5aA57B78B54704E256024E,2250000000000000,32882626731165672490532,270000000000000,450000000000000,WBNB,EFX,900000000000000000,6924597720642934752232,0,0,0,2250000000000000,0,0,11771816125092989078,1530000000000000,900000000000000000,6924597720642934752232
0xf103da17dfac5d8abb793bc7257b53fee90914d21879c865f2dade776227c83b,0x10ED43C718714eb63d5aA57B78B54704E256024E,55000000000000000000,2028237659359138026371062903,6600000000000000000,11000000000000000000,EFX,WBNB,22000000000000000000000,2825504114899963363,0,0,55000000000000000000,0,0,0,37400000000000000000,4803356995329937,2825504114899963363,22000000000000000000000
0xd48fb30eb41ac5fbe29906d6330d925a8bf8ad11216ae4a5db6d43078d5aaee5,0x10ED43C718714eb63d5aA57B78B54704E256024E,730061242393671,32882732154117900065443,87607349087240,146012248478734,WBNB,EFX,292024496957468797,2283092098272626810550,0,0,0,730061242393671,0,0,3881256567063465577,496441644827696,292024496957468797,2283092098272626810550
0x8f07c11242771d245f6adf7e286d759646b1632ad36141c26d2fd6385cb19182,0x10ED43C718714eb63d5aA57B78B54704E256024E,363105919279562,513768785957415107348,43572710313547,72621183855912,WBNB,EFX,145242367711824833,1133743526761460098849,0,0,0,363105919279562,0,0,1927363995494482168,246912025110102,145242367711824833,1133743526761460098849
0xf05dcfb2c9fa4ebfa0c81939ed71ffb524a99bb5bca54d8d8fcc74b7b3870aef,0x10ED43C718714eb63d5aA57B78B54704E256024E,5084567744676704,513441305365205561516,610148129361204,1016913548935340,WBNB,EFX,2033827097870681996,15752622488778405492341,0,0,0,5084567744676704,0,0,26779458230923289336,3457506066380159,2033827097870681996,15752622488778405492341
0xd8b7dd36208f36b2d71e95492959c27746b27e94367927a0ad7118fb3c1eb6a5,0x10ED43C718714eb63d5aA57B78B54704E256024E,461924740423117,513761931883980590367,55430968850774,92384948084623,WBNB,EFX,184769896169246874,1419779027556512764230,0,0,0,461924740423117,0,0,2413624346846071699,314108823487719,184769896169246874,1419779027556512764230
0xb160d7f26588e5efe9d823ad856af3b117adca4a232444536353ed78f69114d4,0x10ED43C718714eb63d5aA57B78B54704E256024E,178598181581576,32882770403595797992367,21431781789789,35719636316315,WBNB,EFX,71439272632630709,548441013614983762861,0,0,0,178598181581576,0,0,932349723145472396,121446763475472,71439272632630709,548441013614983762861
0xc9cdd4894ef62f75b49f16e6bcc2c3929e7f00b95b8a12ebc13e0da7c2d8f33e,0x10ED43C718714eb63d5aA57B78B54704E256024E,500000000000000,513759290983976337775,60000000000000,100000000000000,WBNB,EFX,200000000000000000,1533922600787791069674,0,0,0,500000000000000,0,0,2607668421339244818,340000000000000,200000000000000000,1533922600787791069674
0x32b851399738130ac1ea38e9e451a0a629c320046b7f255827f87773913fff92,0x10ED43C718714eb63d5aA57B78B54704E256024E,5414206092763547700,138264636389896669251,649704731131625724,1082841218552709540,EFX,WBNB,2165682437105419080298,280880682600715926,0,0,5414206092763547700,0,0,0,3681660143079212436,477497160421217,280880682600715926,2165682437105419080298
0xdfb06c241c8f0be7a44831fe1c90e73a2c6fadf7a7c6a8d5b8639321643d5705,0x10ED43C718714eb63d5aA57B78B54704E256024E,93657420105892,513787474905317793083,11238890412707,18731484021178,WBNB,EFX,37462968042356930,287659652456573849706,0,0,0,93657420105892,0,0,489021409176175544,63687045672006,37462968042356930,287659652456573849706
0x52590880b6fd3ba2ccdebc8c52297b8a0abf39cea25d8c396687302c5b2a0eb8,0x10ED43C718714eb63d5aA57B78B54704E256024E,300000000000000000,492985970983976337775,36000000000000000,60000000000000000,EFX,WBNB,120000000000000000000,15551211349101763,0,0,300000000000000000,0,0,0,204000000000000000,26437059293472,15551211349101763,120000000000000000000
0x0e96fdc7057d933b29f0e96525efa289f11a81eb1d1a59790915bb0bccabfa74,0x10ED43C718714eb63d5aA57B78B54704E256024E,5017617156231706,32882434769239716259380,602114058747804,1003523431246341,WBNB,EFX,2007046862492682539,15301525831802801071175,0,0,0,5017617156231706,0,0,26012593914064761820,3411979666237560,2007046862492682539,15301525831802801071175
0xf2877f936d3a75a4d9e3d120d3f34ab9db55897cbacc0c8507c39f3c3f09a5d4,0x10ED43C718714eb63d5aA57B78B54704E256024E,706067729007948,32882733818307988499215,84728127480953,141213545801589,WBNB,EFX,282427091603179452,2135763197105146025272,0,0,0,706067729007948,0,0,3630797435078748242,480126055725405,282427091603179452,2135763197105146025272
0xa558b7d2a4e9a8b12197b1ec845038ca59e6c2577371cdc0ede51d9b1b00fe83,0x10ED43C718714eb63d5aA57B78B54704E256024E,352953703060464,513769490115132063949,42354444367255,70590740612092,WBNB,EFX,141181481224185847,1066041426153073583782,0,0,0,352953703060464,0,0,1812270424460225092,240008518081115,141181481224185847,1066041426153073583782
0xde92d2a290ecc04f1ba5d63ab15764987e860d7f9dd479e71e8fb2b78f34166c,0x10ED43C718714eb63d5aA57B78B54704E256024E,423515575729671,513764595943643727734,50821869087560,84703115145934,WBNB,EFX,169406230291868745,1277760597913629529049,0,0,0,423515575729671,0,0,2172193016453170199,287990591496176,169406230291868745,1277760597913629529049
0x4c527d421c592e333f844b9e6628dc9df4b26902a834a646d5808eef7b6de86b,0x10ED43C718714eb63d5aA57B78B54704E256024E,357164336184921,32882758018247314704347,42859720342190,71432867236984,WBNB,EFX,142865734473968774,1076389641562056408131,0,0,0,357164336184921,0,0,1829862390655495893,242871748605746,142865734473968774,1076389641562056408131
0x3bef2940514c77fde50f39edfa68efcdd45c7101e98a5de2dcb9ca36e3bcc9a0,0x10ED43C718714eb63d5aA57B78B54704E256024E,245917250000000000,32865725970705672490532,29510070000000000,49183450000000000,EFX,WBNB,98366900000000000000,12996685542360699,0,0,245917250000000000,0,0,0,167223730000000000,22094365422013,12996685542360699,98366900000000000000
0x96ac0ed88af9d31c3cae6e5e1ffc4278883c837ac20f2e76f84c9fec9c11eb9b,0x10ED43C718714eb63d5aA57B78B54704E256024E,8373265089070009,32882202021499094594706,1004791810688401,1674653017814001,WBNB,EFX,3349306035628003615,24930007713480977431552,0,0,0,8373265089070009,0,0,42381013112917661633,5693820260567606,3349306035628003615,24930007713480977431552
0xe22f36287a6e3478f2bb1ec7bbf81c1ecc85e112159a0babfcf06bb414eae1db,0x10ED43C718714eb63d5aA57B78B54704E256024E,174457850000000,513781870587500337775,20934942000000,34891570000000,WBNB,EFX,69783140000000000,513222039065452775375,0,0,0,174457850000000,0,0,872477466411269718,118631338000000,69783140000000000,513222039065452775375
0xdd9abe30263ea0996dda21937432b1758b7024aabfd421d835ae220aa392ce2f,0x10ED43C718714eb63d5aA57B78B54704E256024E,1283055097663631938,424801269410026826524,153966611719635832,256611019532726387,EFX,WBNB,513222039065452775375,69434744884536550,0,0,1283055097663631938,0,0,0,872477466411269718,118039066303712,69434744884536550,513222039065452775375
0xd883bbecdfeeb26b51c52990dbfc05072c238b858a3a3fb9fa59bff8bc6d96a5,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000000,496453970983976337775,30000000000000000,50000000000000000,EFX,WBNB,100000000000000000000,13525257188536978,0,0,250000000000000000,0,0,0,170000000000000000,22992937220512,13525257188536978,100000000000000000000
0x74ef5cddb49019ab5e11437c13559298d7ae2032e79b6d29e9d62d0787004d1c,0x10ED43C718714eb63d5aA57B78B54704E256024E,50025000000000000000,2028238004425138026371062903,6003000000000000000,10005000000000000000,EFX,WBNB,20010000000000000000000,2680949089278614134,0,0,50025000000000000000,0,0,0,34017000000000000000,4557613451773644,2680949089278614134,20010000000000000000000
0x9ddd68cd91e3255182adab60940a9ee348b0ea712bd3ef1b58ba345280313269,0x10ED43C718714eb63d5aA57B78B54704E256024E,8920997355242,30223024377748108263,1070519682629,1784199471048,WBNB,EFX,3568398942097053,26751366416416878026,0,0,0,8920997355242,0,0,45477322907908692,6066278201564,3568398942097053,26751366416416878026
0x7992d620e9a6bb59c8203f43d2d16fc0f1e6ad1ca4c2f2979261e7b2a38ed8ae,0x10ED43C718714eb63d5aA57B78B54704E256024E,19305057300086298614,2028240135160363692385390984,2316606876010355833,3861011460017259722,EFX,WBNB,7722022920034519445900,1021231401397392615,0,0,19305057300086298614,0,0,0,13127438964058683058,1736093382375567,1021231401397392615,7722022920034519445900
0x467aaa8c72201353a16e7b1e62398de2353a71526c55133975ff8761d0ac8fc0,0x10ED43C718714eb63d5aA57B78B54704E256024E,3549447568891281910,267604287605677024457,425933708266953829,709889513778256382,EFX,WBNB,1419779027556512764230,186963941136506444,0,0,3549447568891281910,0,0,0,2413624346846071699,317838699932060,186963941136506444,1419779027556512764230
0x8b716fbe49366e78276c5804759846c93025a283fe75e524a7ebe4d03606735a,0x10ED43C718714eb63d5aA57B78B54704E256024E,100000000000000,32882775855165672490532,12000000000000,20000000000000,WBNB,EFX,40000000000000000,302395071518261976673,0,0,0,100000000000000,0,0,514071621581045360,68000000000000,40000000000000000,302395071518261976673
0xd90326ef29f45b16f82ffbb522269cfa92aa940e9ea08de2334473f5b4bb24b4,0x10ED43C718714eb63d5aA57B78B54704E256024E,705149009353724,513745061848687563444,84617881122446,141029801870744,WBNB,EFX,282059603741489797,2129920555726371478902,0,0,0,705149009353724,0,0,3620864944734831514,479501326360532,282059603741489797,2129920555726371478902
0x8eb9e17e0228421956e241d48b139d73dc58c80bd9a2c66a0f9102da12f9b588,0x10ED43C718714eb63d5aA57B78B54704E256024E,703048754476572,513745207522365842700,84365850537188,140609750895314,WBNB,EFX,281219501790629033,2119369907769057964606,0,0,0,703048754476572,0,0,3602928843207398539,478073153044069,281219501790629033,2119369907769057964606
0xfd7242c2560995144e1aa4e9c77544f0cf152c64cfbe6e223769930d8b0b6b2e,0x10ED43C718714eb63d5aA57B78B54704E256024E,298974295231481,513773234126859082190,35876915427777,59794859046296,WBNB,EFX,119589718092592759,900000000000000000000,0,0,0,298974295231481,0,0,1530000000000000000,203302520757407,119589718092592759,900000000000000000000
0x4180a4ed36169f82838af047628a1947bd228825047e4e8e58c0a06d6d7dfa13,0x10ED43C718714eb63d5aA57B78B54704E256024E,8109034136503,30223080695516960003,973084096380,1621806827300,WBNB,EFX,3243613654601438,24400009496416017371,0,0,0,8109034136503,0,0,41480016143907229,5514143212822,3243613654601438,24400009496416017371
0x28d8a8c515f66230219ede96bce42f486c6c7dfd47a6717a889640bdba29ed4d,0x10ED43C718714eb63d5aA57B78B54704E256024E,25025000000000000000,2028239738425138026371062903,3003000000000000000,5005000000000000000,EFX,WBNB,10010000000000000000000,1317906870712662942,0,0,25025000000000000000,0,0,0,17017000000000000000,2240441680211527,1317906870712662942,10010000000000000000000
0xa050dd19632da1f19bdffc9095fe0e79c8655461f853fdcd7f832c46b00bbafe,0x10ED43C718714eb63d5aA57B78B54704E256024E,25225000000000000000,2028239724553138026371062903,3027000000000000000,5045000000000000000,EFX,WBNB,10090000000000000000000,1316108247850569445,0,0,25225000000000000000,0,0,0,17153000000000000000,2237384021345968,1316108247850569445,10090000000000000000000
0xed6fc5225c768b2d3e4258d02f0d57fbe31e4948029bb2b5d52fc1d8b65e2c28,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,2572832820000767557,0,0,50000000000000000000,0,0,0,34000000000000000000,4373815794001304,2572832820000767557,20000000000000000000000
0x2fbd6ab9bbfaa2756d6b9b6ce1e88659b56f496460733a28398f53a6bb6fe860,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1268830066874042040,0,0,25000000000000000000,0,0,0,17000000000000000000,2157011113685871,1268830066874042040,10000000000000000000000
0xac4901f4543e47babe21670f69e1aa03f5e8391db8e7e85811ef28efa32c41b3,0x10ED43C718714eb63d5aA57B78B54704E256024E,2690974103905141020,327148007137115756605,322916892468616922,538194820781028204,EFX,WBNB,1076389641562056408131,135886135662071200,0,0,2690974103905141020,0,0,0,1829862390655495893,231006430625521,135886135662071200,1076389641562056408131
0x8bb014c74a5f1c4b9a633b404b291dda7a2ff0bef49cfc3a0630b26a1c0c43e0,0x10ED43C718714eb63d5aA57B78B54704E256024E,31704907474011,32882780592113290093123,3804588896881,6340981494802,WBNB,EFX,12681962989604435,100000000000000000000,0,0,0,31704907474011,0,0,170000000000000000,21559337082327,12681962989604435,100000000000000000000
0x40f8a128bd2417a9573a868c31b06571c8d3cc7c2fdabd453c159fc2c5bf8c91,0x10ED43C718714eb63d5aA57B78B54704E256024E,87500000000000,32882776722165672490532,10500000000000,17500000000000,WBNB,EFX,35000000000000000,275935187260647245830,0,0,0,87500000000000,0,0,469089818343100317,59500000000000,35000000000000000,275935187260647245830
0x177fbf95527d19050ebe7ddd1710ccd835db76c9660f2c3ae45dbb5153b48ea4,0x10ED43C718714eb63d5aA57B78B54704E256024E,57066614648541842775,2028237516018746003508847962,6847993757825021133,11413322929708368555,EFX,WBNB,22826645859416737110387,2851665607069964103,0,0,57066614648541842775,0,0,0,38805297961008453087,4847831532018938,2851665607069964103,22826645859416737110387
0x66ff61642adadd86fb27dd2ae7976a46e286dff4e24df3bd669369e5b1169112,0x10ED43C718714eb63d5aA57B78B54704E256024E,5940535220515525857,101758448089019464323,712864226461863102,1188107044103105171,EFX,WBNB,2376214088206210342856,293482101255731022,0,0,5940535220515525857,0,0,0,4039563949950557582,498919572134742,293482101255731022,2376214088206210342856
0xee2f1a17e1974e87d0ff86dcf9fa0dca63be4177c6c447a0ef47425cdceb5917,0x0000606eC42C2f4673b8A0e12c59451BFDCd8502,3062500000000000,513581548327856971245,367500000000000,612500000000000,WBNB,EFX,1225000000000000000,9830709885038132254976,0,0,0,3062500000000000,0,0,16712206804564824833,2082500000000000,1225000000000000000,9830709885038132254976
0xea3c896704d79465587afb4797b52e07f586a16980844cbec4c1e6dd0d7fe908,0x10ED43C718714eb63d5aA57B78B54704E256024E,7041398308794434,513305579597278355823,844967797055332,1408279661758886,WBNB,EFX,2816559323517773656,22286754020977328697376,0,0,0,7041398308794434,0,0,37887481835661458785,4788150849980215,2816559323517773656,22286754020977328697376
0xa02d5a38536e0a55c62bfb5faaab236ead812587845680282620a6f15bcf3795,0x0000606eC42C2f4673b8A0e12c59451BFDCd8502,24576774712595330637,2028239769514043960758929890,2949212965511439676,4915354942519066127,EFX,WBNB,9830709885038132254975,1242618599322429830,0,0,24576774712595330637,0,0,0,16712206804564824833,2112451618848130,1242618599322429830,9830709885038132254975
0xc1ca8b07ad6205431358901171773722d528b9ead4d93137e5d44ef9d63aae62,0x10ED43C718714eb63d5aA57B78B54704E256024E,2106446145483470,32882636198069382299080,252773537458016,421289229096694,WBNB,EFX,842578458193388364,6638942945225577513179,0,0,0,2106446145483470,0,0,11286203006883481772,1432383378928760,842578458193388364,6638942945225577513179
0xe0aa009fc48fdd0e95a1d5cb795e434bc6fb22c63289f4eb4cba7f83ee4c2dd5,0x10ED43C718714eb63d5aA57B78B54704E256024E,357530345056500,32882757992860939371668,42903641406780,71506069011300,WBNB,EFX,143012138022600143,1122847342997958142562,0,0,0,357530345056500,0,0,1908840483096528842,243120634638420,143012138022600143,1122847342997958142562
0x4c0c2bb74001750f15042c18ac78148a3a56b248ab51f7525e3489b02efafbcd,0x10ED43C718714eb63d5aA57B78B54704E256024E,4055235079711730,513512699878847532174,486628209565407,811047015942346,WBNB,EFX,1622094031884692046,12655576834767656781853,0,0,0,4055235079711730,0,0,21514480619105016529,2757559854203976,1622094031884692046,12655576834767656781853
0xfbc67ff54b3e7093e806138746904610c3e658efc479e8b14d4c828d74ea89e9,0x10ED43C718714eb63d5aA57B78B54704E256024E,7500000000000000000,32876376264501889889782,900000000000000000,1500000000000000000,EFX,WBNB,3000000000000000000000,384298923135988201,0,0,7500000000000000000,0,0,0,5100000000000000000,653308169331179,384298923135988201,3000000000000000000000
0x81cbb36b5c78bf0980ebe8e23f8b3a25dc1a08cf681aa453339389cfe83a83f6,0x10ED43C718714eb63d5aA57B78B54704E256024E,7500000000000000000,32876376264501889889782,900000000000000000,1500000000000000000,EFX,WBNB,3000000000000000000000,383243483971255023,0,0,7500000000000000000,0,0,0,5100000000000000000,651513922751133,383243483971255023,3000000000000000000000
0xc48625387f6eb139d352573e110e09f58751bd0f5545f2647ffd66f4dae059e8,0x10ED43C718714eb63d5aA57B78B54704E256024E,22500000000000000000,2028239913559138026371062903,2700000000000000000,4500000000000000000,EFX,WBNB,9000000000000000000000,1143445043432017443,0,0,22500000000000000000,0,0,0,15300000000000000000,1943856573834429,1143445043432017443,9000000000000000000000
0x9c67447d9f6ca20c79f695eb6f133c6fd4ce07b4e7799fa9fd14d000ee80aab7,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,2028238873159138026371062903,4500000000000000000,7500000000000000000,EFX,WBNB,15000000000000000000000,1885039982607666443,0,0,37500000000000000000,0,0,0,25500000000000000000,3204567970433032,1885039982607666443,15000000000000000000000
